Date,Close,High,Low,Open,Volume
2024-04-30,31.653301239013672,31.79642555364245,31.351983565125572,31.638235067961435,36635400
2024-05-02,31.77383041381836,31.924489263469734,31.517711231484583,31.82656058015956,33244700
2024-05-03,31.3696346282959,31.998756818155275,31.02361817384605,31.998756818155275,45114200
2024-05-06,31.58196449279785,31.739245793039025,31.2359480321803,31.353906757442715,22977200
2024-05-07,31.96730613708496,31.96730613708496,31.456142619560488,31.574104354340456,23808600
2024-05-08,32.45486831665039,32.50205360008578,31.69992178102941,31.731375636762134,25352000
2024-05-09,32.76943588256836,32.90312605169912,32.19536162663414,32.289732216570535,27206400
2024-05-10,32.69866180419922,33.09972630401048,32.63574807879817,32.90312541196953,27968700
2024-05-13,32.73011016845703,33.00535317100937,32.6436053105089,32.82448074070465,18394300
2024-05-14,32.14030838012695,32.47846210591813,31.58196264680333,32.053803520056036,53613200
2024-05-15,30.197895050048828,30.520320359181767,29.490130712980797,29.568769861592255,131281100
2024-05-16,29.317121505737305,30.394496460133606,29.285667645670017,30.11925343533307,83168500
2024-05-17,28.853145599365234,29.42721983943026,28.7115927182652,29.372171830101525,67207900
2024-05-20,28.90032958984375,29.285668637660542,28.805962006662828,28.884601159331698,40400400
2024-05-21,28.845277786254883,29.167703069584434,28.758772929770444,28.93178264273932,27967400
2024-05-22,29.238479614257812,29.458671613539458,28.632948616342297,28.703725044667255,36528800
2024-05-23,28.9475154876709,29.6552768761886,28.75877731746465,29.442947559665857,47987800
2024-05-24,28.79022979736328,29.246342222781365,28.758772940467967,29.151974651986414,23684700
2024-05-27,29.10478973388672,29.159840734093642,28.853140875330894,28.876735018245583,13623300
2024-05-28,29.72604751586914,30.1113864965821,29.419350674021505,29.442941815735676,46437700
2024-05-29,29.686735153198242,29.820422321887197,29.442948963369947,29.655278290015573,29246800
2024-05-31,30.504587173461914,30.583226309812616,29.80468866031207,29.828279801239127,53929400
2024-06-03,30.339447021484375,30.614687033387376,30.229348016832038,30.53604788709827,43454500
2024-06-04,30.00129508972168,30.221487112433636,29.647412910440814,30.197895967112018,34090200
2024-06-05,30.04060935974121,30.221481775009433,29.938376081584114,30.08779164205157,18627100
2024-06-06,30.18216896057129,30.449546286429495,30.095664090456655,30.103526805970958,25944100
2024-06-07,29.049741744995117,30.252941037822545,28.986831030276935,30.056340179505302,46003600
2024-06-10,29.490131378173828,29.930518420048756,29.191297206905436,29.24634521215339,32560900
2024-06-11,29.61595344543457,29.883330735165906,29.490129014966357,29.733915161450856,31131300
2024-06-12,28.971529006958008,29.966363393335566,28.80167991094829,29.885483752957754,52182400
2024-06-13,28.68035888671875,29.270788931812746,28.186985032299756,29.036236728128213,46233500
2024-06-14,28.049489974975586,28.71271295701294,27.620822289975067,28.704626226414778,53534900
2024-06-17,28.154634475708008,28.41345303602633,27.71787699816061,27.8311097326298,40941800
2024-06-18,29.03623390197754,29.23034626443423,28.16271901484133,28.219335377671225,36180700
2024-06-19,29.060501098632812,29.214173663434316,28.769329430284035,29.036237821390678,20776200
2024-06-20,29.521520614624023,29.836955546711618,29.278878596507464,29.29505514242999,39442900
2024-06-21,29.675193786621094,29.89357253305094,29.424465033037762,29.561961048182077,43340200
2024-06-24,29.97445297241211,29.97445297241211,29.50534242290762,29.79651406255034,24599400
2024-06-25,29.950185775756836,30.022978683634566,29.731807052123646,29.966362320325263,18572600
2024-06-26,29.998720169067383,30.022983447089445,29.691371944224084,29.764164863651157,25553200
2024-06-27,30.500181198120117,30.70238341197988,30.184746238156634,30.33841880996012,37731000
2024-06-28,30.77517318725586,30.87222937608864,30.500178081095797,30.572970994060537,22019700
2024-07-01,31.24428367614746,31.34942659487918,30.880319112259112,30.985465116351435,24963500
2024-07-02,31.147232055664062,31.624429471049474,31.09061567463201,31.406053764418054,33346200
2024-07-03,30.605323791503906,31.373692735338313,30.540617609329793,31.300899823072726,38509400
2024-07-04,30.184743881225586,30.7023810146299,30.022981505696563,30.65385446172368,32698800
2024-07-05,30.346506118774414,30.4516521251943,30.01489463886001,30.289889750400786,32758800
2024-07-08,31.090608596801758,31.155314780600122,30.160480344905217,30.31415290338534,48845900
2024-07-09,31.0825252532959,31.3009040193692,30.95311595695924,31.098701801008108,34832500
2024-07-10,30.791351318359375,31.18766899498673,30.718558401646625,31.13105262480579,32899700
2024-07-11,31.001638412475586,31.0986945908857,30.82369951425681,30.864139331481,17229400
2024-07-12,30.856054306030273,31.147222857338736,30.84796449092255,31.08251976327923,15779100
